# evals,fx,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
5.000000000000000000e+01,1.025839673135888397e+01,-7.843313023841915310e+00,-3.252738872105400958e+01,-2.660768641785280408e+01,-4.343637101352213392e+01,7.192173084156954133e+01,5.858433112241164054e+01,-1.456207409750123816e+01,2.551396742430249276e+01,-1.327552363944847968e+01,-1.060552992072307177e+01,-2.584805146768114525e+01,2.416334308544448106e+01,-3.386771376260196575e+01,-9.498608522839032275e+01,6.697282117575096549e+01,-1.435013806328115038e+00,1.952714043933379173e+01,-6.435704689371384291e+01,2.844320350105641637e+01,-4.818525286386113038e+01
1.000000000000000000e+02,7.839363321092799097e+00,-1.222708244055483817e+01,-7.927679061989437059e+00,6.380787291989639698e+01,6.349861074291901275e+00,8.892967768169631881e+01,8.603054471035044060e+00,-4.890341999227898384e+01,2.296017354322445669e+01,2.274929796035456775e+01,-4.049133511315730516e+00,-3.300271210491334273e+01,-7.985566355374089653e+00,-4.250046982273834928e+00,-8.593637329001691683e+01,2.041953053668045914e+00,-4.280444100974818156e+01,-2.641903816737294619e+01,2.168279181822932600e+01,6.089297717497004214e+00,-7.621835637042195799e-01
1.500000000000000000e+02,7.839363321092799097e+00,-1.222708244055483817e+01,-7.927679061989437059e+00,6.380787291989639698e+01,6.349861074291901275e+00,8.892967768169631881e+01,8.603054471035044060e+00,-4.890341999227898384e+01,2.296017354322445669e+01,2.274929796035456775e+01,-4.049133511315730516e+00,-3.300271210491334273e+01,-7.985566355374089653e+00,-4.250046982273834928e+00,-8.593637329001691683e+01,2.041953053668045914e+00,-4.280444100974818156e+01,-2.641903816737294619e+01,2.168279181822932600e+01,6.089297717497004214e+00,-7.621835637042195799e-01
2.000000000000000000e+02,6.449667838578930557e+00,-1.565893004486799356e+01,2.005504116254949665e+01,2.401386336373959907e+01,-1.889619436049619239e+01,1.230717770326802629e+00,-1.508716701505251834e+00,2.435322020351918937e+01,1.879582329545614527e+01,-1.565540033794907515e+01,-2.433775783582841967e+00,-6.644636680651717597e+01,-1.213562311451542897e+01,4.830921704615960266e+01,-2.208951942347509600e+01,4.210192485638917503e+01,4.455256782063307242e+01,7.973879269402181080e+01,3.701357551845319449e+01,5.894648356085028240e+00,-1.056970128997433278e+01
2.500000000000000000e+02,5.868538904777500065e+00,-1.565893004486799356e+01,3.223112250670981638e+01,1.550865354299768484e+01,-2.112092997785808279e-02,1.230717770326802629e+00,3.666970689781835269e+00,3.640342865140675599e+01,2.915853278026582984e+01,-1.565540033794907515e+01,-2.433775783582841967e+00,-4.073383151514792644e+01,-2.626337030453277777e+01,4.830921704615960266e+01,-2.208951942347509600e+01,4.210192485638917503e+01,5.405177597857836247e+00,8.705292733976574482e+01,2.470006498179372301e+01,5.894648356085028240e+00,-1.768054558223295558e+01
3.000000000000000000e+02,5.868538904777500065e+00,-1.565893004486799356e+01,3.223112250670981638e+01,1.550865354299768484e+01,-2.112092997785808279e-02,1.230717770326802629e+00,3.666970689781835269e+00,3.640342865140675599e+01,2.915853278026582984e+01,-1.565540033794907515e+01,-2.433775783582841967e+00,-4.073383151514792644e+01,-2.626337030453277777e+01,4.830921704615960266e+01,-2.208951942347509600e+01,4.210192485638917503e+01,5.405177597857836247e+00,8.705292733976574482e+01,2.470006498179372301e+01,5.894648356085028240e+00,-1.768054558223295558e+01
3.500000000000000000e+02,4.743293485772686502e+00,-3.568817358426321817e+01,3.599777894038334125e+01,6.770508797171643778e+01,1.642104405867929984e+01,-5.297137059246717428e+01,3.634006835069523333e+01,-1.281623144906648371e+01,-3.397754559140251018e+01,1.541044721908202852e+00,-1.237122658856723412e+01,-2.625637285375499985e+01,4.301228569077959918e+00,2.642384637288228078e+01,1.003262308132032388e+01,1.037061161874131443e+00,1.561974670171132473e+01,9.930511982614831368e-01,1.156404283140664901e+01,7.038064036580278682e+00,-3.642778759790846976e+00
4.000000000000000000e+02,4.348026739443868749e+00,-2.354977746345908685e+01,-3.443887258842444510e+00,-2.635102308499512702e+01,5.301010006856611056e+00,-2.089971979061865781e+01,4.903160093202757253e+01,-1.769497939891040517e+01,-4.838511697851555482e+01,4.576972556419745786e+01,2.979195964117406703e+01,-4.024723607108119161e+00,-1.400120328509223810e+01,8.307136099658137596e+00,-4.913083592997146809e+00,-3.073681023147307201e+01,3.388080891734304601e+01,-3.242400444270901971e+01,-2.847880520661631110e+00,1.243300803355123385e+01,-3.684416785568906505e+00
4.500000000000000000e+02,3.289178831412515436e+00,3.982555811328550988e+01,5.246014016999394869e+01,7.178917383726250989e+00,-9.071625273800016487e+00,-3.027801370770845324e+00,-4.155224702778930634e+00,9.277084859078675194e+00,2.404846635429088053e+00,1.442203836232637926e+00,1.736286635257294009e+01,-5.224444970632020180e+00,1.815854081513270302e+01,4.593226039226078683e+01,-1.640281724988166800e+01,2.850564438354565766e+01,-3.790560085393316569e+00,3.929822056720539081e+00,-3.529027859398702560e+00,2.591375583937923466e+01,8.364560745659783692e-01
5.000000000000000000e+02,3.289178831412515436e+00,3.982555811328550988e+01,5.246014016999394869e+01,7.178917383726250989e+00,-9.071625273800016487e+00,-3.027801370770845324e+00,-4.155224702778930634e+00,9.277084859078675194e+00,2.404846635429088053e+00,1.442203836232637926e+00,1.736286635257294009e+01,-5.224444970632020180e+00,1.815854081513270302e+01,4.593226039226078683e+01,-1.640281724988166800e+01,2.850564438354565766e+01,-3.790560085393316569e+00,3.929822056720539081e+00,-3.529027859398702560e+00,2.591375583937923466e+01,8.364560745659783692e-01
5.500000000000000000e+02,3.289178831412515436e+00,3.982555811328550988e+01,5.246014016999394869e+01,7.178917383726250989e+00,-9.071625273800016487e+00,-3.027801370770845324e+00,-4.155224702778930634e+00,9.277084859078675194e+00,2.404846635429088053e+00,1.442203836232637926e+00,1.736286635257294009e+01,-5.224444970632020180e+00,1.815854081513270302e+01,4.593226039226078683e+01,-1.640281724988166800e+01,2.850564438354565766e+01,-3.790560085393316569e+00,3.929822056720539081e+00,-3.529027859398702560e+00,2.591375583937923466e+01,8.364560745659783692e-01
6.000000000000000000e+02,2.948735601907674031e+00,-9.519776222370406771e+00,4.801586266501998068e+01,-5.255633323070172835e+00,3.393161587644951460e+00,-1.044603329813551262e+01,1.433868200880447397e+01,-2.913822022766687780e+01,1.339035044786655781e+01,3.905007689355624478e+00,3.734544208396100018e+00,-1.940548526943608820e+01,-4.708717533138250921e+00,-1.303742995536904203e+00,-1.216392090951164562e+01,-9.415628564319700189e+00,3.155836529151536496e+01,-2.349331167428130307e+00,2.112080517952537306e+01,2.396219854292647966e+01,3.645027415409058591e+01
6.500000000000000000e+02,2.948735601907674031e+00,-9.519776222370406771e+00,4.801586266501998068e+01,-5.255633323070172835e+00,3.393161587644951460e+00,-1.044603329813551262e+01,1.433868200880447397e+01,-2.913822022766687780e+01,1.339035044786655781e+01,3.905007689355624478e+00,3.734544208396100018e+00,-1.940548526943608820e+01,-4.708717533138250921e+00,-1.303742995536904203e+00,-1.216392090951164562e+01,-9.415628564319700189e+00,3.155836529151536496e+01,-2.349331167428130307e+00,2.112080517952537306e+01,2.396219854292647966e+01,3.645027415409058591e+01
7.000000000000000000e+02,2.341948032571007143e+00,-2.464985064038456386e+01,1.723748834435307487e+01,1.968331516275454618e+01,-1.342907424343735201e+01,-2.070729442283201749e+01,2.177032463570193244e+01,-8.600473350242463511e-01,-2.100162853590186529e+01,1.713130821910061030e+01,-1.237122658856723412e+01,-2.003349137131894508e+01,2.148493733172517128e+00,1.801737736915265842e+01,-1.135828580914122199e-01,1.037061161874131443e+00,2.887948371096020139e+01,1.152969179399054767e+01,1.478875171333854155e+00,1.812403118442195904e+01,8.959251476191028019e+00
7.500000000000000000e+02,2.211004487302074217e+00,-4.230744604888695193e+00,9.503660757596975373e+00,-3.898957362832504714e-01,-8.469934642298497351e+00,1.746801922921025607e+01,-1.763363392384885486e+01,-3.552048351331256981e+01,-1.019901170707491467e+01,-2.622795665439197066e+00,-8.699638943320811890e+00,-3.647913917203390533e+00,-2.497406114871363059e+01,6.916875013630631841e+00,3.445525584658067686e+00,-1.321472368782710305e+01,-2.123785005720406360e+01,-1.368306844289628010e+01,1.415437292423333560e+01,4.800145250430613686e+00,-2.943829208146247467e+01
8.000000000000000000e+02,2.003431837108912816e+00,-2.354977746345908685e+01,-5.769918825103701465e+00,-2.524251501883374438e+00,2.847589996369746856e+00,-5.881978893765237970e+00,7.510341868596936976e+00,2.111046278899155482e+01,-1.646920464134067430e+01,1.719691836750403269e+01,-1.992012473934101280e+01,-2.703135444699998047e+01,2.871255636481755147e+01,8.307136099658137596e+00,-9.511625992643899963e+00,1.512991471195387128e+00,1.259756141372423954e+01,-1.930449266162327149e+00,3.155452234069167972e+00,-2.845754054441680836e+00,-3.684416785568906505e+00
8.500000000000000000e+02,1.963353141513029865e+00,-9.483635757784314890e+00,-5.769918825103701465e+00,8.925570161555214099e-01,-4.215547723006005221e+00,-5.881978893765237970e+00,-2.115072065360670450e+01,2.111046278899155482e+01,-1.646920464134067430e+01,1.719691836750403269e+01,-1.078526921531423177e+01,-3.163082016123522067e+01,2.871255636481755147e+01,8.307136099658137596e+00,-5.643727640761344588e-01,1.512991471195387128e+00,1.560771911531139367e+00,7.150696464861701074e+00,3.155452234069167972e+00,1.174764813705309230e+01,-2.004163236150704464e+00
9.000000000000000000e+02,1.849019967770907602e+00,-5.501118103848350316e+00,-1.947283083626055245e+01,1.049082233030362055e+01,-5.951505395248690711e+00,-2.174235245997680721e+01,1.266104916409858383e+01,4.704452900486138844e+00,-1.045136964105056521e+00,-2.920085663344741178e+00,1.979252760234147246e+01,-1.938856660299701318e+01,-6.656008143872760741e+00,2.012201492288828053e+00,1.800588691853715417e+01,-1.249912290390444625e+01,-3.708523705727134079e+00,2.300231022617298748e+01,-1.051332281562541837e+01,1.048960400261920611e+01,1.080398166710204677e+01
9.500000000000000000e+02,1.829747678919671383e+00,-1.942450584689916226e+01,-2.633963804506909767e+01,1.131479962681305373e+01,9.406105048995920370e+00,1.898522602289229866e+00,-2.845768535775031083e+00,-5.170393291823501158e+00,-9.453391510994517688e+00,-1.082617217487208450e+01,-1.157999424721609216e+00,-2.182292527166032059e+00,-1.012868594092007513e+01,1.370916603509692244e+01,5.064352902952971469e+00,3.495104545263583162e+00,9.376999109738102689e+00,3.516851970094928959e+01,-1.267997390383945877e-01,7.546608979569326081e+00,8.377370462372578430e+00
1.000000000000000000e+03,1.754810695679436705e+00,-1.037084684753936514e+01,-2.027480510087669430e+01,7.205362922356350452e+00,5.110369336580246724e+00,-9.580950346167277587e+00,-1.700206688695660162e+01,-1.357115115763652824e+01,-1.267417702920959144e+01,-3.108775754740897845e+00,-1.935236195708652929e+01,-1.379755620242302072e+01,-1.163305073171632564e+01,8.541334955409515928e+00,2.481657034824524821e+00,1.565525581711309577e+01,9.491232313428803025e+00,-1.237143684081969397e+00,2.130524101410851046e+01,-2.437411492844389294e+00,1.055625782655604539e+01
1.050000000000000000e+03,1.617871159647542800e+00,-1.769410925385592748e-01,-1.113492452345004935e+01,2.477187712417569543e+01,-3.586425541211705870e+00,-1.029594365400821054e+01,2.377678007718167663e+01,-7.371535936770134967e+00,5.771688211351659881e-01,-1.603841160918442865e+00,1.498586976347722199e+00,-3.440005069127325399e+00,9.905568252678349950e+00,1.569981918477320271e+01,-3.343452503152295030e+00,9.521985712398493007e+00,4.798312133205707042e+00,1.545387034229648293e+01,-1.641465777558865824e+01,-5.065911096065156549e-01,-5.418589418484205389e-01
1.100000000000000000e+03,1.522651822839403479e+00,-7.171403417507538514e+00,6.180522827569493671e+00,1.131479962681305373e+01,-2.412688538261182014e+00,1.898522602289229866e+00,-1.987827525715854549e+01,-1.324604075181988705e+01,-1.734373443861446873e+01,-6.617626422994895563e+00,-1.157999424721609216e+00,-1.012895143226671379e+01,-5.354072571072645559e-01,1.370916603509692244e+01,5.064352902952971469e+00,3.495104545263583162e+00,4.193080820229010186e+00,2.176142631708543007e+01,-1.267997390383945877e-01,7.546608979569326081e+00,8.377370462372578430e+00
1.150000000000000000e+03,1.438563984691933362e+00,5.175321146861771915e+00,9.619779282142526533e-03,5.155574245726061378e+00,-1.752301885613747778e+00,1.515641798507725291e-01,4.774982579671104510e+00,5.709362163734924778e+00,-9.686193675945913739e+00,-8.467749683593819299e+00,-1.107827593790912779e+01,-1.765787090787338798e+01,-1.054385738005701256e+01,1.399577929055998204e+01,-1.608227580795177403e+01,5.703156650569249919e+00,1.580521735777208825e+01,1.182744922601668236e+01,7.010365169931986884e-02,-7.098712127773996627e+00,-2.037070872157253909e+00
1.200000000000000000e+03,1.376993713769426364e+00,7.479179902762994381e+00,-1.689847485270886462e+00,2.349719387953534522e+00,-4.259508219203667068e+00,3.274166668587084494e+00,4.125169900580853977e-01,-1.891287177863339508e+01,-1.403321819380840019e+01,-7.348062832591805815e+00,9.731849573614175242e+00,-1.663681668909959654e+01,-1.028281457753948125e+01,5.115268899284592941e+00,3.966448188032295263e+00,7.420119644831238759e+00,1.291347327282922564e+00,8.408496196995743688e+00,-7.990121339788522903e-01,4.722142368850029470e+00,1.168375502356747120e+01
1.250000000000000000e+03,1.376993713769426364e+00,7.479179902762994381e+00,-1.689847485270886462e+00,2.349719387953534522e+00,-4.259508219203667068e+00,3.274166668587084494e+00,4.125169900580853977e-01,-1.891287177863339508e+01,-1.403321819380840019e+01,-7.348062832591805815e+00,9.731849573614175242e+00,-1.663681668909959654e+01,-1.028281457753948125e+01,5.115268899284592941e+00,3.966448188032295263e+00,7.420119644831238759e+00,1.291347327282922564e+00,8.408496196995743688e+00,-7.990121339788522903e-01,4.722142368850029470e+00,1.168375502356747120e+01
1.300000000000000000e+03,1.376993713769426364e+00,7.479179902762994381e+00,-1.689847485270886462e+00,2.349719387953534522e+00,-4.259508219203667068e+00,3.274166668587084494e+00,4.125169900580853977e-01,-1.891287177863339508e+01,-1.403321819380840019e+01,-7.348062832591805815e+00,9.731849573614175242e+00,-1.663681668909959654e+01,-1.028281457753948125e+01,5.115268899284592941e+00,3.966448188032295263e+00,7.420119644831238759e+00,1.291347327282922564e+00,8.408496196995743688e+00,-7.990121339788522903e-01,4.722142368850029470e+00,1.168375502356747120e+01
1.350000000000000000e+03,1.327198384275179777e+00,9.169407249262420123e+00,-4.842079742661720587e+00,7.770572947497552008e+00,4.344486339707620992e+00,1.000820443444589358e+01,-1.366939368400664989e+01,-7.869105242431567504e+00,3.211623263327396671e-01,-9.584525462773653359e+00,1.175490526057120455e+01,-1.350005920368297652e+01,9.357558367015302636e+00,1.185525370884859875e+01,5.367384189196354960e+00,-1.613854209701431897e+00,4.029758189612426822e-01,7.769291467697261311e+00,-1.874038459696099501e+00,4.776050840983397272e+00,3.832744011377446469e+00
1.400000000000000000e+03,1.303841399452148497e+00,7.467125431656051582e+00,8.926989062615486858e-02,9.058062977926213399e-01,-3.887338357512040599e+00,6.402156176115767039e+00,-3.868177176722096711e+00,-7.470743179211468465e+00,-1.117792408201904664e+01,-8.564680753771588329e+00,-1.265102484504083691e+01,-6.581259990084184608e+00,-7.988907103035192137e-01,7.405645400484370811e+00,3.610277553706469966e+00,9.267039713049557648e+00,1.748999604003476094e+01,-1.500954595514744305e+00,-7.300999746332095697e+00,9.078136522529678842e+00,-5.655040172122937747e+00
1.450000000000000000e+03,1.253540810465449962e+00,4.479611082368006869e+00,-1.826985523259679667e+00,1.049079152550840277e+01,-4.493615434186277291e+00,-1.100285249600390891e+01,6.539512584414644891e+00,5.229512918775407471e-01,-3.509963395122348118e+00,-7.051866856885834700e+00,-1.155637488402618018e+01,-5.878941115073887502e+00,2.650272511021793953e+00,1.134433904629613288e+01,-5.979742948031220529e+00,-2.047068453168288116e-01,1.356410312904661808e+01,6.292992715164718476e+00,4.261465457322320738e+00,1.669973991732307539e-01,-7.277051446516340505e+00
1.500000000000000000e+03,1.220869069334033163e+00,1.901383666997177535e+00,-2.425864000221587879e+00,3.206101997328182129e+00,1.250070633101207918e+00,1.501564456118606827e+01,1.238797462619026568e+01,-3.472089862068039157e+00,-5.053608457810451426e+00,-4.055811098890160338e+00,8.084360570725457329e-02,-9.792348609840153983e+00,-3.930265908231057814e+00,2.054947807842391061e+00,4.709654295788085143e+00,5.049632436542665914e+00,8.984647736023203990e+00,8.910148972215885976e+00,-2.146958479947726595e+00,7.795443434179757602e+00,6.357667212980042670e+00
1.550000000000000000e+03,1.195502084864923820e+00,7.339846285873887766e+00,-8.923174893353982284e+00,1.349950906291108232e+01,-2.637227614725700331e+00,-4.427529591132377540e+00,-5.421758767842810300e+00,3.811349516442945173e+00,-9.956939450308524009e-01,-9.343676489820351705e-02,6.812886036436135662e+00,-7.475083582174500307e+00,-1.214771384368122575e+01,-8.473322237918418764e+00,6.345042955773343429e-01,2.050434779108345040e+00,9.018119910284779772e-01,5.928066395103990249e-01,3.882368919857460021e+00,1.756666562408399912e-01,-7.229047161547855538e+00
1.600000000000000000e+03,1.135583255732235619e+00,2.364168718968930882e-01,-5.072656504676783307e+00,-2.706462231725647705e+00,1.204820267691124158e+00,-1.367943122301716130e+01,-2.350595120466469901e-02,-2.025412772296212083e+00,1.180614346542961712e+00,-5.917366902198648582e+00,1.280978849798775077e+00,-1.012604599781498571e+01,4.931615046265305224e+00,-3.543521346165828145e+00,8.433248795208751147e+00,1.379801918525882964e+00,-4.248273283589004023e+00,2.626964895711103032e-01,1.789346387618609313e+00,6.500322357901294090e+00,-1.577140934900440827e+00
1.650000000000000000e+03,1.127698124973333771e+00,7.243623972158166335e-01,4.558657115695918804e-01,8.809404995537990501e+00,-5.912580883805940601e+00,2.460801457919647994e+00,1.005758487119817168e+01,2.898218078485250260e+00,-3.137513776237547791e+00,-3.421946436410455927e+00,-4.549465066004319880e+00,-6.687823910829550300e+00,-6.427454045084817658e+00,1.654070258850617758e+00,2.321175821773536097e+00,1.753546328355213291e+00,-1.227073972904367150e+00,-6.281938349712099523e-01,5.195682598179201861e+00,1.060410339719807560e+01,-9.992158302578921791e-01
1.700000000000000000e+03,1.101197714737851552e+00,4.433342981561129825e+00,2.065464315893204450e+00,-2.147548185707178092e+00,-4.756129869670945531e+00,-6.842292454516224254e+00,1.249426789593619969e+00,-6.096624038421835756e+00,3.027297388936372347e+00,-1.494692142376201183e+00,-1.803745354245194665e+00,-1.136794323288859232e+01,-2.988965831563842102e+00,-6.802940787166041225e+00,-1.042277722696383080e-03,1.464266100476111276e+00,5.138152926663934750e+00,-3.455960442334230276e+00,-1.528112840080527945e+00,-5.107177850059862578e+00,4.001749685891335950e-01
1.750000000000000000e+03,1.101197714737851552e+00,4.433342981561129825e+00,2.065464315893204450e+00,-2.147548185707178092e+00,-4.756129869670945531e+00,-6.842292454516224254e+00,1.249426789593619969e+00,-6.096624038421835756e+00,3.027297388936372347e+00,-1.494692142376201183e+00,-1.803745354245194665e+00,-1.136794323288859232e+01,-2.988965831563842102e+00,-6.802940787166041225e+00,-1.042277722696383080e-03,1.464266100476111276e+00,5.138152926663934750e+00,-3.455960442334230276e+00,-1.528112840080527945e+00,-5.107177850059862578e+00,4.001749685891335950e-01
1.800000000000000000e+03,1.078649030828107147e+00,3.149728301993115487e-01,2.306834076564478586e+00,-1.142319306634457465e+00,-7.054863214434098140e+00,5.014275560963454836e-02,-1.218350892503765159e+00,-2.023188603189657986e+00,-9.681586161124511314e-01,-1.132305739116994836e+00,-6.266955185286948726e+00,-1.131031548401932518e+01,-2.988965831563842102e+00,-5.152932268299871055e+00,-3.912095898433649133e+00,-3.430851614022567997e+00,4.191489773115847361e-01,1.889830069615189068e+00,-1.528112840080527945e+00,-3.734316528538620616e+00,1.034093816257885212e+00
1.850000000000000000e+03,1.077251224612421954e+00,-5.747724547580027377e+00,4.822618190432690355e+00,6.783332316137312468e+00,-4.341238585291175234e+00,-8.556424059651563940e-01,-3.506709943058702983e+00,2.924190110431410972e+00,-5.436537324277725958e-01,1.600183916031629572e+00,-6.147502752303171114e+00,1.846285407063661399e+00,-3.664085790616581573e+00,7.405645400484370811e+00,3.610277553706469966e+00,-1.545453721986696394e+00,1.565594525476781795e+00,-1.500954595514744305e+00,-5.036367472322090144e+00,2.795382134197410551e+00,1.116379455836855605e-01
1.900000000000000000e+03,1.067487374469876737e+00,-1.626923294241660267e+00,2.074421879481249675e-01,6.587756552033622981e+00,-9.200562765592168901e+00,1.501199276189311149e-01,5.038860845141348577e+00,-5.119982156078201285e+00,-1.348814163635236429e+00,-1.500347167108929902e+00,-4.868489009496176578e+00,-1.422759775778133395e+00,2.255981841915436270e+00,-7.110084403103895667e-01,-3.911281763466468497e+00,7.601019324420255074e-01,1.109354030378388867e+00,-3.999313485155259862e+00,2.885558730016775542e+00,9.776814476189441550e-01,-3.130491603251108756e+00
1.950000000000000000e+03,1.048608396019075961e+00,3.149728301993115487e-01,2.306834076564478586e+00,1.715416666696525594e+00,-7.054863214434098140e+00,-1.671382885977018118e+00,-1.218350892503765159e+00,-3.126972392531762068e+00,-9.681586161124511314e-01,-1.132305739116994836e+00,-3.217000133526843442e+00,-6.303534963798792745e+00,1.782463686510589174e+00,6.914709721457743541e-01,1.070214062638095154e+00,-3.430851614022567997e+00,-5.596269657875046377e+00,1.889830069615189068e+00,-2.577595963613003693e+00,-3.250773087052123866e+00,1.034093816257885212e+00
2.000000000000000000e+03,1.048608396019075961e+00,3.149728301993115487e-01,2.306834076564478586e+00,1.715416666696525594e+00,-7.054863214434098140e+00,-1.671382885977018118e+00,-1.218350892503765159e+00,-3.126972392531762068e+00,-9.681586161124511314e-01,-1.132305739116994836e+00,-3.217000133526843442e+00,-6.303534963798792745e+00,1.782463686510589174e+00,6.914709721457743541e-01,1.070214062638095154e+00,-3.430851614022567997e+00,-5.596269657875046377e+00,1.889830069615189068e+00,-2.577595963613003693e+00,-3.250773087052123866e+00,1.034093816257885212e+00
