# evals,fx,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
5.000000000000000000e+01,1.246413305367871693e+01,-1.386296006765230970e+01,-7.305545643249264742e+01,-6.520886503177212035e+01,4.513521355262400903e+01,2.489046793122381018e+01,1.108112769533369146e+01,-8.884322047463760441e+01,-2.230374638641529828e+01,-1.085333483899368900e+01,1.686952219885912996e+01,3.921745578862083903e+01,4.357711136037991650e+01,1.839825658654490326e+01,-4.585553115547964609e+01,-1.833820087903643525e+01,5.512759223874564896e+01,-6.884461026078668056e+00,-1.921364425789025177e+01,7.090600841851409086e+01,9.901933061241800260e+01
1.000000000000000000e+02,9.623840750722468584e+00,7.718491132747047345e+00,-5.879054670411719030e+00,3.977236663099881753e+01,4.559356652919667852e+00,1.762562130359380319e+01,1.918061810666316092e+00,-7.306208290447511899e+01,-2.134465088569406088e+00,-1.213470459879329866e+01,-4.515457880272877134e+01,-7.057434227632938928e+00,-6.033237340364760826e+01,8.559443396809786009e+01,8.441566124811546956e+01,4.039196977875965899e+01,-2.799212959312140470e+01,-3.646728551294046383e+00,3.702948864649499683e+00,5.695985400217795558e+01,-3.356670586355701147e+01
1.500000000000000000e+02,8.906500249628589216e+00,-1.386296006765230970e+01,1.460144543148864216e+00,1.069076031371030311e+01,4.736169050879354359e+01,2.489046793122381018e+01,1.108112769533369146e+01,-8.884322047463760441e+01,-2.230374638641529828e+01,-1.085333483899368900e+01,1.686952219885912996e+01,3.921745578862083903e+01,4.357711136037991650e+01,-2.427294411182103318e+00,4.796203052932379052e+01,-1.833820087903643525e+01,5.512759223874564896e+01,-1.362429802288033365e+01,-1.921364425789025177e+01,9.391445064628496198e+01,3.233752545110704091e+01
2.000000000000000000e+02,6.838378080921850177e+00,1.563069288527283618e+01,2.559359788248748657e+01,-2.527034522176105469e+01,2.894229270992618552e+01,-3.126800046337139349e+01,5.716208617218163113e+01,-3.683351754487270568e+01,-5.637000200525337235e-01,4.999172366577997195e+01,-2.967820360666745927e+01,-9.819575272142394340e+00,4.913511776048760993e+01,7.704485685910245252e+01,1.865149459358424622e+01,-2.740502055364565592e+01,-2.362052810420068738e+01,-1.126896008553986306e+01,-9.687369031111202844e+00,3.755387295455992103e+01,-1.616045216978010046e+01
2.500000000000000000e+02,6.589098889328756314e+00,1.696557837978847871e+01,1.809006512408890899e+01,-1.359542421394551681e+01,-4.757317855129235085e+01,1.756932926429888298e+01,-8.179823290291153626e+00,1.041139524204841571e+01,1.360739023293700534e+01,-1.231084658596924974e+01,-5.818764218455110182e+01,-2.083055449290440819e+01,-1.601482348028049074e+01,2.876767193594924166e+01,-1.028878663180620379e+01,3.550563871534464511e+01,-5.101455188909859828e+01,-4.618834095184102040e+00,9.068162756021217774e+01,-1.389557426024054010e+01,3.409143503706873446e+01
3.000000000000000000e+02,5.442286905829256227e+00,3.634010243498495640e+01,-1.498003028237581447e+01,-1.986463270498812506e+01,-4.955175276191616796e+00,-2.465649184658209236e+01,5.401676923933820973e+01,1.869393663497298519e+00,-5.475976581242960606e+01,4.897972106011278726e+01,-1.282709307476159744e+01,2.681248042545083621e+01,1.307326248342505437e+01,1.877785819518045329e+01,-2.558728063525258989e+01,-5.879906201758578277e+01,1.667971129766340610e+01,-1.903943315060033470e+01,-1.395469413622444677e+01,1.361506406718103435e+01,-1.839221850318455509e+01
3.500000000000000000e+02,3.986473074955383833e+00,1.696557837978847871e+01,-9.663831832641111674e+00,-1.359542421394551681e+01,-4.757317855129235085e+01,1.756932926429888298e+01,-8.179823290291153626e+00,1.041139524204841571e+01,1.360739023293700534e+01,-1.814773937780376656e+01,2.294712228577409974e+00,-2.083055449290440819e+01,-4.894781536426676638e+01,9.350365033724756358e+00,-2.969963108380917305e+01,1.522709335395321517e+01,-5.101455188909859828e+01,-4.618834095184102040e+00,-1.012819060578388530e+01,-1.389557426024054010e+01,3.409143503706873446e+01
4.000000000000000000e+02,3.986473074955383833e+00,1.696557837978847871e+01,-9.663831832641111674e+00,-1.359542421394551681e+01,-4.757317855129235085e+01,1.756932926429888298e+01,-8.179823290291153626e+00,1.041139524204841571e+01,1.360739023293700534e+01,-1.814773937780376656e+01,2.294712228577409974e+00,-2.083055449290440819e+01,-4.894781536426676638e+01,9.350365033724756358e+00,-2.969963108380917305e+01,1.522709335395321517e+01,-5.101455188909859828e+01,-4.618834095184102040e+00,-1.012819060578388530e+01,-1.389557426024054010e+01,3.409143503706873446e+01
4.500000000000000000e+02,3.665801146896146001e+00,6.672164809119269790e-01,-5.879054670411719030e+00,2.460890325490944974e+01,-2.068587557959618550e+01,1.762562130359380319e+01,1.054896805327418363e+01,5.137746443977281530e+00,3.877220532802517994e+00,1.987601965929806092e-01,-4.764031813053767905e+01,-6.311090237796008751e-01,-6.033237340364760826e+01,5.587038049535305362e+00,2.015475739388785570e+01,7.439976951041431086e+00,-4.763025627945565788e+01,2.523769854721443551e+00,-1.559293115653864348e+01,7.616174420087803654e+00,1.234294085993870027e+01
5.000000000000000000e+02,3.476381054977952800e+00,-1.395096768191779901e+01,4.840932735671523801e+01,-2.542057159837855096e+01,-3.048631777622248684e+00,5.051393772546086680e+00,2.014164562615982490e+01,-4.279811412246667857e+01,-1.049354699670588253e+01,-3.196117039527823778e+01,-7.895543170264025967e+00,-1.892538536698922513e+01,-1.413732981367250119e+00,4.234232830259054481e+01,-2.350071263378280761e+00,3.392496107119305826e+00,-2.022058029497445375e+01,9.033647094307895031e-01,-2.392529424975960239e+01,-2.968348428324238952e-01,-1.013785851538947469e+01
5.500000000000000000e+02,3.476381054977952800e+00,-1.395096768191779901e+01,4.840932735671523801e+01,-2.542057159837855096e+01,-3.048631777622248684e+00,5.051393772546086680e+00,2.014164562615982490e+01,-4.279811412246667857e+01,-1.049354699670588253e+01,-3.196117039527823778e+01,-7.895543170264025967e+00,-1.892538536698922513e+01,-1.413732981367250119e+00,4.234232830259054481e+01,-2.350071263378280761e+00,3.392496107119305826e+00,-2.022058029497445375e+01,9.033647094307895031e-01,-2.392529424975960239e+01,-2.968348428324238952e-01,-1.013785851538947469e+01
6.000000000000000000e+02,3.152770397658310131e+00,-1.769785555104776087e+00,1.789555455109120174e+01,-3.417831907611811459e+01,-2.315298832618991298e+01,-9.792202957362970750e+00,1.121141791978503477e+01,-3.772787943752784656e+01,-2.517932019084672746e+01,-1.055331219002507126e+01,-2.187404171960579902e+01,-1.444020101929581301e+00,3.714863596321869466e+01,4.265018939845831625e+01,8.123197060710214856e+00,-1.211626293504527041e+01,-1.613711499758101908e+00,-1.025749497305431035e+01,-1.294780564812023904e+01,9.796317739991011742e-03,-5.022742976356150635e+00
6.500000000000000000e+02,3.092271831065554366e+00,1.418888294889042356e+01,2.726309442842482866e+01,-3.318172009298110225e+01,1.631948633496272549e+01,2.367287367465763381e+01,1.551638294458393119e+01,-1.259447188276513430e+01,-1.521380417010409758e+01,-4.412045826300418128e+01,-8.438867451333122105e+00,-1.923521181457023488e+01,1.307326248342505437e+01,1.555509178908103607e+01,2.845816095938484480e+01,6.699151730968374352e+00,1.667971129766340610e+01,-1.903943315060033470e+01,-6.789329406033786540e+00,1.361506406718103435e+01,-1.839221850318455509e+01
7.000000000000000000e+02,2.197637105837076277e+00,1.612117617764759459e+01,1.031006684601515744e+01,-1.460638917064657605e+01,-1.063812012955297348e+01,-7.542559727966501981e+00,2.327287790651306665e+01,-6.916028292126413568e+00,-2.062792742508282373e+01,1.792216607041317289e+01,1.833132366394686130e+00,-2.386128767394541939e+01,-1.449375461769608897e+01,1.203102043682865485e+01,-8.713262952682029550e+00,-4.342713406639401086e+00,-1.176986134106285853e+01,2.988812742725668770e+00,7.140138543266519200e+00,3.555867886143987278e+01,1.483488931304326996e+01
7.500000000000000000e+02,2.142567914542313545e+00,5.569578437615378519e+00,2.050225246632568599e+01,1.374999961797768755e+01,-9.161897898434894216e+00,-4.628988175281964601e+00,1.221029894582880360e+00,-1.376670422194866461e+01,6.445745294685458759e+00,2.588217518519805793e+01,5.144919750800070801e+00,-2.737438351910162737e+01,-2.867513111493438771e+01,3.409297149267814575e+00,-4.678335968450745064e+00,3.607410142378349782e+00,-2.224100830348521285e+01,-1.415674674564443158e+01,-5.741173325360595214e+00,-6.057283561965739693e+00,2.264264973124449298e+01
8.000000000000000000e+02,1.942559507935938345e+00,-1.554837303975022511e+00,2.050225246632568599e+01,1.374999961797768755e+01,-1.662547103261406534e+01,8.363535501787069393e+00,1.221029894582880360e+00,-3.190637381301118403e+00,-8.665830968522646671e+00,1.588183501186414937e+01,6.900190860148882166e+00,-2.737438351910162737e+01,-2.867513111493438771e+01,3.409297149267814575e+00,-6.537779601281008546e+00,-1.263749673028971543e+01,-1.241622308902952909e+01,1.755687300988670430e+00,-5.741173325360595214e+00,1.315833965883897561e+00,2.116170813266461792e+01
