# evals,fx,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
5.000000000000000000e+01,1.243140350958175944e+01,-5.922646118682204275e+01,1.940704593578594483e+01,8.815417109607065527e+01,-1.548880606959630768e+01,6.090661823936196129e+01,5.951440735486045241e+01,-4.269354209562874303e+01,2.035181752842341041e+01,1.171924621912808107e+01,-3.136353917255996748e+01,2.600554038353406838e+01,-2.693335270925167890e+01,7.937981221768919227e+01,4.647237258809761329e+01,2.298397785345183308e+01,6.757589321864401199e+01,3.587892520651217865e+01,4.403338753237952119e+01,5.499969717147476445e+01,4.485668648794498381e+01
1.000000000000000000e+02,9.504970338009377073e+00,-5.784447274505289727e+01,3.651058701666568851e+01,8.006068633649178423e+01,4.631511147756164348e-01,3.472362661786914373e+01,2.802025075609538618e+01,1.156089895730138650e+01,2.169033242614609946e+01,9.397409066639013986e+00,-4.770685612738289194e+01,7.192891684445652345e+01,-5.281823675808172425e+01,2.939111530296609232e+01,7.310482237310878872e+00,4.842581910714514493e+01,2.173890597259927659e+01,1.519023704241289607e+01,4.437639179412695256e+01,5.855238824070325876e+01,2.539096416515150167e+01
1.500000000000000000e+02,7.497798184628048368e+00,-5.752299105162446580e+00,-1.252752300939427599e+01,-6.906515933836860199e+01,-1.196478851483743711e+01,-7.565644429374893321e+01,-1.133611224899179248e+01,-1.535062692867028034e+01,-3.537277946087796110e+00,2.957625883193538741e+01,-2.436745315174404425e+01,-4.207875496796108905e+01,4.880829911901309970e+01,-2.503628837650905581e+01,-3.664706700771955639e+01,-2.417768885129453693e+01,-2.433725729756706357e+01,-1.624301153634640116e+01,1.013525353292967068e+01,5.433498442035156728e+01,-5.196687653275734675e+01
2.000000000000000000e+02,6.486645248222513871e+00,-3.039121792233568442e+01,-1.126606546069978876e+01,1.003142320204352345e+01,-4.917065516047860463e+00,-1.184868982512703361e+01,1.859234495674111898e+01,-3.683219626804910263e+01,1.672439553165513360e+01,1.148843595419144492e+01,1.861454139212159298e+00,2.110732823325005825e+01,-1.300267975397107989e+01,1.194359256711314288e+01,1.696455638899880825e+00,-1.036382789454551698e+02,-1.056610977756065495e+00,-4.445114019100205383e+01,1.524618138564527037e+01,-2.742159400006986303e+01,-6.364723247682080398e+01
2.500000000000000000e+02,6.486645248222513871e+00,-3.039121792233568442e+01,-1.126606546069978876e+01,1.003142320204352345e+01,-4.917065516047860463e+00,-1.184868982512703361e+01,1.859234495674111898e+01,-3.683219626804910263e+01,1.672439553165513360e+01,1.148843595419144492e+01,1.861454139212159298e+00,2.110732823325005825e+01,-1.300267975397107989e+01,1.194359256711314288e+01,1.696455638899880825e+00,-1.036382789454551698e+02,-1.056610977756065495e+00,-4.445114019100205383e+01,1.524618138564527037e+01,-2.742159400006986303e+01,-6.364723247682080398e+01
3.000000000000000000e+02,5.918719777540618843e+00,-5.608280004325735035e+00,-5.721490534652845383e+01,4.968914395341461443e+01,5.557715878874137161e+01,-2.702480390359144735e+01,5.765782027361982642e+00,1.281548966714274229e+01,4.498064191354046670e+01,3.007045849768904322e+00,-2.259375665385004339e+01,2.294806671536816722e+01,-1.165621927113871692e+01,2.728661787337500755e+01,-1.495723082476486354e+01,-3.330545214359637640e+01,-3.513554223553447287e+01,2.353497384353740784e+01,2.160964288577395465e+01,4.843406510154387234e+01,1.113681206401029300e-01
3.500000000000000000e+02,4.170621613925737492e+00,-5.174869513067427818e+00,-1.391379798279806934e+01,5.421248471931365032e+01,5.461191241482300285e+00,-3.722545066941886915e-01,1.513181910231903160e+01,-2.251524630657338122e+01,-1.076678462349365795e+01,-2.013821865358607965e+01,1.492965135981560820e+01,-5.012547298102550286e+01,1.870081092988758797e+01,-2.848227876435044692e+01,-1.674725578923947822e+01,-2.316610200566447730e+01,3.681959980109778030e+01,-2.326800590478843134e+01,-3.337872767552726572e+01,9.781150816450166374e+00,-2.037956336233316534e+01
4.000000000000000000e+02,3.712499025608936076e+00,4.015015030617568215e+01,2.436402712299413764e+01,-3.357455781405327855e+01,1.932875997893908604e+01,-5.127182601421763763e+01,1.392927166480476586e+01,6.149848651675048572e+00,-2.600831905100225327e+00,-3.040658468807231429e+01,7.574265930262967572e+00,1.091303513438606654e+00,-4.515162606562722658e+01,1.774130557639731975e+01,-1.884952616795776592e+01,-1.002867897698004640e+01,-1.051713476919199763e+01,-1.198984310648685536e+01,2.550426636720210638e+00,6.334346739956956185e+00,-1.351364972859533609e+01
4.500000000000000000e+02,2.944950610140953717e+00,1.427056552661288080e+01,1.344580515503861484e+01,-1.065112960610642645e+01,9.089996136569919116e+00,-1.082743868925335740e+01,-2.478824573562784295e+01,1.902724745106204551e+01,2.241977073478867766e+00,-8.394498825573528222e+00,-3.003952623597606220e+01,-1.085167602240285234e+01,-9.415869061161494358e+00,-5.790029126648599700e+00,-6.023274034354197681e+01,-8.440906575165014303e+00,1.293687440465131289e+01,-2.140257313122335603e+01,-1.542905042873809052e+01,1.143468363525645515e+01,-1.393772770814005568e+01
5.000000000000000000e+02,2.944950610140953717e+00,1.427056552661288080e+01,1.344580515503861484e+01,-1.065112960610642645e+01,9.089996136569919116e+00,-1.082743868925335740e+01,-2.478824573562784295e+01,1.902724745106204551e+01,2.241977073478867766e+00,-8.394498825573528222e+00,-3.003952623597606220e+01,-1.085167602240285234e+01,-9.415869061161494358e+00,-5.790029126648599700e+00,-6.023274034354197681e+01,-8.440906575165014303e+00,1.293687440465131289e+01,-2.140257313122335603e+01,-1.542905042873809052e+01,1.143468363525645515e+01,-1.393772770814005568e+01
