# evals,fx,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
5.000000000000000000e+01,3.856437230907484627e+04,-6.281705408940936053e+01,-3.744485679128879241e+01,-2.673420672654683017e+01,1.798135804244705582e+01,5.184778798247873510e+01,-3.552984434491111188e+01,4.044290209773890865e-01,1.676621305952406260e+01,-4.667982348536161652e+01,4.276932890913320762e+01,-8.545778590267261166e+00,3.004627447847317967e+01,5.337677038177162103e-01,-1.372128691656999422e+01,4.355329221758981362e+01,-9.752783148576691019e+01,-8.394112498893451857e+01,1.527458906976923458e+01,6.272434329464081770e+01,1.230724672967701849e+01
1.000000000000000000e+02,3.040273596005700529e+04,-6.975132183518465467e+01,-1.343108870555618850e+01,-2.665727545668567799e+01,-4.755686777360994455e+01,-3.982573821185854968e+01,-3.785154124319270608e+01,-3.938748786979304839e+01,-3.570100713901098999e+01,-5.963165866162251305e+00,1.310140397763350961e+01,-4.973550516989888592e+00,1.396656339493187904e+00,2.890583444778891931e+01,9.576382915152851183e+01,-3.205843127242727064e+01,-3.325953342796823620e+01,1.635354804174603061e+01,-1.574296260494664246e+01,-3.634543890420975742e+01,4.826699764408205340e+01
1.500000000000000000e+02,2.489391812676237532e+04,-6.286780852005033893e+00,-3.857940606199842648e+01,-9.386303192541075191e+01,-9.378999959753315352e+00,4.897281539001355100e+01,1.145908124727938571e+01,-2.297728008690269519e+01,-6.638544049347628118e+01,3.016335676952774492e+01,-2.102006410687744165e+01,-5.732558790726932330e+01,-1.810206047584387079e+01,1.547122520942230040e+01,6.837339633694345054e+00,1.216525872789348739e+01,2.710091611122673072e+01,-1.050228292668256280e+01,1.659041616417342269e+01,-2.183099080359598076e+01,2.624541546449023599e+00
2.000000000000000000e+02,2.489391812676237532e+04,-6.286780852005033893e+00,-3.857940606199842648e+01,-9.386303192541075191e+01,-9.378999959753315352e+00,4.897281539001355100e+01,1.145908124727938571e+01,-2.297728008690269519e+01,-6.638544049347628118e+01,3.016335676952774492e+01,-2.102006410687744165e+01,-5.732558790726932330e+01,-1.810206047584387079e+01,1.547122520942230040e+01,6.837339633694345054e+00,1.216525872789348739e+01,2.710091611122673072e+01,-1.050228292668256280e+01,1.659041616417342269e+01,-2.183099080359598076e+01,2.624541546449023599e+00
2.500000000000000000e+02,2.162647774275507618e+04,-2.017604326611048293e+01,7.095477544433022388e+01,2.773804581507540945e+00,1.604279195955228943e+00,1.406482702903697479e+01,-3.265123494125037240e+01,-1.655014690144169975e+01,3.130959736322148856e+00,2.363967168850027178e+01,7.305212149686632017e+01,2.614884063875882703e+01,3.004627447847317967e+01,-2.976962874243175605e+01,4.975464933748256158e+01,-3.475786518840072148e+01,-2.331764191882333392e+01,1.780834601555945795e+01,4.004502921593743281e+01,9.967444885608987448e+00,3.356832138077745498e+00
3.000000000000000000e+02,1.867802085046501088e+04,-7.977403860703024208e+00,-3.960105010298437378e+01,-1.026428561685097662e+00,2.724371793342855597e+01,2.010642742905719160e+01,5.219470610142461453e+01,-3.696216889919000437e+01,-1.275509237994352318e+01,5.770775872425232933e+00,3.834347928340417866e+01,1.302105001211393720e+01,-2.051097077126253510e+01,1.065608488398924436e+01,6.316554335510213036e+01,5.523241170281406198e+01,1.361366231243869862e+01,-2.883504996517086028e+01,1.620097319243332734e+01,3.196576614643227288e-01,-3.343979734697347084e+01
3.500000000000000000e+02,1.228296786226069344e+04,1.248067023613943860e+01,4.214174025815869129e+01,-2.299970153628635217e+00,-3.332281690901982074e+01,9.652630607478165814e+00,-2.356300775308675099e+00,-3.416153104337323043e+01,-4.822914269157364764e+00,2.958331327136920308e+01,-6.111266784503519034e+01,-1.286900342712490897e+01,2.166353211023412939e+01,2.075001340465905741e+01,-3.416692885867746554e+00,3.394689886019577330e+00,-1.030420774083676250e+01,-1.010310743112391663e+00,9.873936677927858341e+00,4.421731848624855843e+01,-9.386362259700636201e+00
4.000000000000000000e+02,1.228296786226069344e+04,1.248067023613943860e+01,4.214174025815869129e+01,-2.299970153628635217e+00,-3.332281690901982074e+01,9.652630607478165814e+00,-2.356300775308675099e+00,-3.416153104337323043e+01,-4.822914269157364764e+00,2.958331327136920308e+01,-6.111266784503519034e+01,-1.286900342712490897e+01,2.166353211023412939e+01,2.075001340465905741e+01,-3.416692885867746554e+00,3.394689886019577330e+00,-1.030420774083676250e+01,-1.010310743112391663e+00,9.873936677927858341e+00,4.421731848624855843e+01,-9.386362259700636201e+00
4.500000000000000000e+02,1.036582809562379043e+04,1.248067023613943860e+01,4.214174025815869129e+01,-2.299970153628635217e+00,-3.332281690901982074e+01,9.652630607478165814e+00,-2.356300775308675099e+00,-3.954416036824775205e+01,-4.822914269157364764e+00,-9.707853241464334815e-01,-6.111266784503519034e+01,-1.286900342712490897e+01,2.997516735558708234e+00,1.796490970601403347e+01,-3.416692885867746554e+00,3.394689886019577330e+00,-1.030420774083676250e+01,-1.399821272823322360e+00,9.873936677927858341e+00,3.290502837109801959e+01,-9.386362259700636201e+00
5.000000000000000000e+02,1.036582809562379043e+04,1.248067023613943860e+01,4.214174025815869129e+01,-2.299970153628635217e+00,-3.332281690901982074e+01,9.652630607478165814e+00,-2.356300775308675099e+00,-3.954416036824775205e+01,-4.822914269157364764e+00,-9.707853241464334815e-01,-6.111266784503519034e+01,-1.286900342712490897e+01,2.997516735558708234e+00,1.796490970601403347e+01,-3.416692885867746554e+00,3.394689886019577330e+00,-1.030420774083676250e+01,-1.399821272823322360e+00,9.873936677927858341e+00,3.290502837109801959e+01,-9.386362259700636201e+00
